source_zh	target_en
事实上，只要以色列和美国不承认，即使巴勒斯坦获得国家地位也无济于事，而墨西哥和智利将因为与美以联盟在对其具有重大意义的问题上保持距离而失去很多东西。	Indeed, little would change on the ground even with full Palestinian statehood if Israel and the US do not accept it – and Mexico and Chile could lose much in distancing themselves from an ally on a question of great importance to it.
比如说在2010年，随着中国在针对其邻国的外交政策上转趋强硬，它和印度，日本和韩国的关系都遭到了削弱。	In 2010, for example, as China became more assertive in its foreign policy toward its neighbors, its relations with India, Japan, and South Korea suffered.
中国理应对美国表现出感激和遵从，因为美国让它获得了从150年来的西方帝国主义列强和日本的蹂躏下崛起赶超的权利。	China was supposed to show gratitude and deference to the US for the right to catch up from 150 years of abuse by Western imperial powers and Japan.
结果，伊朗出现了自暴力镇压2009年绿色运动（Green Movement）以来首次严重的反对现有政权的公共不满。	The result is the first signs of serious public discontent with the regime since the violent repression of the Green Movement in 2009.
2017年4月2日，特朗普还给中国贴上货币操纵“世界冠军”的标签，但一周后他就不得不自扇耳光，告诉《华尔街日报 》 “ 他们不是货币操纵国 ” 。	As late as April 2, 2017, Trump labeled the Chinese the “world champions” of currency manipulation, only to reverse his position a week later, telling The Wall Street Journal, “They’re not currency manipulators.”
事实上，教育的回报率一直在下降，部分原因在于高技能工人的供给速度快于需求，而这又是因为非正式企业不需要高技能工人。	In fact, returns to education have been falling partly because the supply of skilled workers has outpaced demand, as most informal firms do not require them.
IMF一开始预计希腊真实（经通胀调整的）GDP将在2010—2011年间收缩5%左右，在2012年稳定下来，并在此后开始增长。	The IMF initially projected that Greece’s real (inflation-adjusted) GDP would contract by around 5% over the 2010-2011 period, stabilize in 2012, and grow thereafter.
资本流 — — 用股票和债券购买量、外国直接投资和贷款衡量 — — 在2007年至2015年间下降了三分之二，从11.9万亿美元减少到3.3万亿美元。	Capital flows – in the form of equity and bond purchases, foreign direct investment, and lending – fell by over two thirds, from $11.9 trillion to $3.3 trillion, between 2007 and 2015.
科学家们运用两种方法进行研究：一是提取出具有特定健康问题的人的特定基因DNA序列，将其与其他人群进行对比并找出两者的差异之处。	Scientists are taking two approaches. In one, they sequence the DNA of particular genes in many individuals with or without some determined health condition and look for differences between the two groups.
但印度社会的偏见太深，许多转信锡克教的人发现，他们的高种姓的新教友们主宰着这一信仰的正式宗教机构，他们获得的对待并不比在印度教中强。	But so deep is the prejudice in Indian society that many converted Sikhs found that their new co-religionists of higher castes, who dominate the faith’s official religious bodies, treated them no better than Hindus had.
但是到2013年，这一比例一举飙升至26 % ， 而且即使按照对新兴市场增长最为悲观的假设，我们预计该比例将在2025年达到39 % ， 更乐观的估计甚至可能达到50%的份额。	By 2013, this share had soared to 26%, and, even on the most pessimistic assumptions for emerging-market growth, we expect it to rise to 39% by 2025 and to as high as 50% on more bullish assumptions.
一家荷兰或马来西亚法院，甚或是联合国授权的一家特别法院（比如1988年起诉泛美洛克比空难的法院）将决定在法律层面谁来为击落MH17航班负责。	A Dutch or Malaysian court, or even a special tribunal under the auspices of the United Nations (like the one that prosecuted the 1988 Pan Am Lockerbie bombing), will ultimately determine who bears legal responsibility for the downing of MH17.
但很多时候，本可以为难民提供帮助的发展组织面临经费不足和规定僵化的困扰，导致难民的需求无法得到满足。	And yet, too often, development organizations that could provide refugees with a hand up face insufficient funding and stiff regulations that prevent them from addressing refugees’ needs.
近年来，对房地产行业管制从严及从紧的货币政策已经导致固定资产投资增长率从2008年以前的年均超过25%下降到今天的20%左右。	In recent years, tight monetary policy and increasingly strict controls on the real-estate sector have caused the growth rate of fixed-asset investment to fall, from more than 25% annually before 2008 to around 20% today.
