source_zh	target_en
影子银行为储户/投资者提供了更多金融选项，而在增长和就业中扮演日益重要角色的中小企业也因此更拓宽了融资渠道。	Shadow banking has given savers/investors access to a larger menu of financial options, while small and medium-size enterprises – which play an increasingly important role in generating growth and employment – have gained broader access to capital.
从那时起，像微软和英特尔这样的公司在IBM和其他公司所忽略的软件和硬件上发起革命，从而把IBM远远地抛在了身后。	Since then firms like Microsoft and Intel exploited software and hardware revolutions that IBM and others had missed, and left IBM in the dust.
大约500,000东盟成员国公民现在在韩国生活和工作，大约300,000韩国人在东盟国家生活和工作。	Approximately 500,000 citizens of ASEAN member states now live and work in Korea, while roughly 300,000 Koreans live and work in ASEAN countries.
由此可见，奥巴马在处理有关其核议程的国内政治和外交事务方面能究竟取得多少成功，将作为一个重要因素决定他作为一个世界领袖的影响力。	How successful Obama is in managing the domestic politics and international diplomacy of his nuclear agenda will be an important factor in his effectiveness as a world leader.
也许2008年前的不可持续的泡沫在英国规模更大一些；也许英国的结构（特别是金融占GDP比重更大以及能源产出持续下降）使其最初的衰退更加难以扭转。	Perhaps the unsustainable pre-2008 bubble was larger in the UK; perhaps the UK’s structure (particularly the larger share of finance in its GDP and the continued decline in energy output) made the initial downturn less reversible.
2015年，经合国家在管理和官僚体系方面的支出平均占医疗保健总支出的3.2 % ； 而美国却达到惊人的8.3 % 。	In 2015, OECD countries spent an average of 3.2% of their total health-care expenditures on administration and bureaucracy; in the US, it was a staggering 8.3%.
本周，美国能源部下属高级能源研究计划局（ARPA-E）主任艾伦·威廉姆斯（Ellen Williams）宣布该机构已经打败了亿万富豪。	This week, Ellen Williams, Director of the Advanced Research Projects Agency-Energy, part of the US Department of Energy, announced that her agency had beaten the billionaires to it.
20年前，实际短期利率以历史标准来看非常之高，那是因为当时世界各国的央行想要对其在持续上升的通货膨胀面前的无所作为开刀。	Twenty years ago, real short-term interest rates were exceptionally high by historical standards because the major central banks of the world wanted to combat what was seen at the time as inaction against spiraling inflation.
与此同时，一些长期的问题，包括气候变化和其他环境问些，以及在世界大多数国家中日益增长的不平等问题仍旧没有得到解决。	Meanwhile, long-term problems – including climate change and other environmental threats, and increasing inequality in most countries around the world – have not gone away.
今秋，奥巴马已经两次在数千万美国人面前展示了自己 — — 在民主党大会的演讲中，以及在第一轮电视辩论中。	Twice this autumn, Obama had already performed before tens of millions of people – in his acceptance speech at the Democratic convention and in the first debate.
当然，对Tsarukyan进行报道有犯禁忌，但我们有足够理由，不仅因为他很富有，也因为他一手控制了光头党，使其听命于他。	Indeed, there is something of a taboo on writing about Tsarukyan, and with good reason: not only is he rich, but also he controls an army of obedient skinheads.
换句话说，如果世界经济想要保持在潜在增长水平 — — 这意味着美国和欧洲增长率为2.5—3 % ， 新兴经济体为5—6 % — —就需要扭转一些眼下最强大的趋势。	In other words, if the world economy is to perform at potential – which can mean growth rates of, say, 2.5-3% in the US and Europe, together with 5-6% growth in the emerging economies – we need to reverse some of today’s most powerful trends.
