source_zh	target_en
如果每个人都只盯着自己的利益，那我们就将面临集体性危机 — — 看看当今应对全球气候问题时的乱象就知道了。	If we all think only of our own interests, we are headed for collective disaster – just look at what we are doing to our planet’s climate.
欧盟的劳动力流动规定本身并不是设立以促进移徙本身的；相反，它们旨在通过支持一体化、扩大劳动力市场和加强经济调整机制来促进欧盟经济。	The EU’s labor-mobility provisions were not put in place to facilitate migration per se; rather, they were aimed at bolstering the EU economy by supporting integration, expanding the labor market, and strengthening economic adjustment mechanisms.
几年前还不可想象的事情 — — 攻击民主盟友、赞美独裁者；还将自由媒体称为“人民的敌人 ” ； 阻止难民并让他们骨肉分离的美国总统 — — 现在已经几乎见怪不怪。	What was unimaginable only a few years ago – a US president insulting democratic allies and praising dictators, or calling the free press “enemies of the people,” or locking up refugees and taking away their children – has become almost normal now.
纽约 — — 作为一名在朝鲜战争中成长起来的孩子，我对贫困感同身受。 每天我都要面对贫困；我就生活在其中。	NEW YORK – Growing up as a child during the Korean War, I knew poverty first hand. I saw it around me every day; I lived it.
推动中国数字经济取得如此瞩目进步的是阿里巴巴、百度和腾讯等互联网巨头，这些巨头正在大规模地将其服务商业化，为全球带来新的商业模式。	Powering China’s impressive progress in the digital economy are Internet giants like Alibaba, Baidu, and Tencent, which are commercializing their services on a massive scale, and bringing new business models to the world.
直到20世纪70年代发生过度通胀，央行才发现 — — 或者，从某种程度上讲，是重新发现 — — 保持货币价值稳定是值得追求的。	It was not until the excessive inflation of the 1970s that central banks discovered – or, in a sense, rediscovered – the desirability of keeping the value of money stable.
美国财政部长小摩根索（Henry Morgenthau, Jr . ） 在1945年的著作《德国是我们的问题 》 （ Germany is Our Problem）中指出，摩根索计划的目的是将德国转变为“以农业和牧业为主”的国家，以此防止它参与新战争。	The plan’s aim – articulated by Treasury Secretary Henry Morgenthau, Jr., in his 1945 book Germany is Our Problem – was to convert Germany into a “principally agricultural and pastoral” country, in order to prevent its involvement in any new wars.
为此之前用于生产这类产品的银行贷款、劳动力，土地和其他资源都需要进行重新部署，而且最可能流向那些中国具有真正比较优势的部门，包括出口制造业。	The bank loans, labor, land, and other resources that were previously deployed to produce those goods will need to be redeployed, most likely to sectors where China has a true comparative advantage, including export manufacturing.
纳税人已经不堪重负了，居然还要看着，他们的钱被拿去支付银行家的天价奖金和红利 — — 据说这是为了确保银行能继续放贷，以促进经济复苏。	Already heavily burdened taxpayers saw their money – intended to help banks lend so that the economy could be revived – go to pay outsized bonuses and dividends.
许多人在提到巴塞尔银行监督委员会（Basel Committee on Banking Supervision）做恍然状，表示认识这个为银行规定资本标准的机构。	Many people show some spark of recognition at the mention of the Basel Committee on Banking Supervision, which sets capital standards for banks.
就在不久前， 英中两国政府、威康信托基金、美国生物医学高级研究与发展管理局（BARDA）以及丹麦制药企业诺和诺德联合成立了新的资助计划。	Just recently, new joint funding initiatives were launched by the British and Chinese governments, the Wellcome Trust, the United States’ Biomedical Advanced Research and Development Authority (BARDA), and the Danish pharmaceutical company Novo.
（而其他民主国家，比如英国和西班牙，通常的做法就是在普通刑事法庭审讯恐怖嫌疑犯，甚至包括某些基地组织嫌疑人。 ）	(Other democracies, such as the United Kingdom and Spain, always try terrorism suspects, including alleged Al Qaida members, in ordinary criminal trials).
